,Time,RPM,ACCx,ACCy,ACCz
347,68454.0,110.0,0.27,-1.06,0.9956427015250545
348,68454.0,110.0,0.27,-1.06,0.9956427015250545
349,68454.0,109.0,0.27,-1.06,0.9956427015250545
350,68454.0,108.0,0.27,-1.06,0.9956427015250545
351,68454.0,108.0,0.27,-1.06,0.9956427015250545
352,68454.0,107.0,0.27,-1.06,0.9956427015250545
353,68454.0,107.0,0.27,-1.06,0.9956427015250545
354,68454.0,112.0,0.27,-1.06,0.9956427015250545
355,68454.0,112.0,0.27,-1.06,0.9956427015250545
356,68540.0,109.0,0.27,-1.06,0.9956427015250545
357,68643.0,109.0,0.27,-0.98,1.0043572984749456
358,68745.0,109.0,0.31,-0.98,1.0087145969498912
359,68848.0,109.0,0.35,-1.1,1.0
360,68950.0,109.0,0.31,-1.06,0.9956427015250545
361,69052.0,109.0,0.31,-0.98,0.9869281045751634
362,69155.0,109.0,0.39,-1.06,1.0130718954248368
363,69261.0,109.0,0.31,-1.06,0.9825708061002179
364,69364.0,109.0,0.39,-1.1,1.0
365,69446.0,109.0,0.35,-1.02,0.9956427015250545
366,69446.0,110.0,0.35,-1.02,0.9956427015250545
367,69446.0,110.0,0.35,-1.02,0.9956427015250545
368,69446.0,109.0,0.35,-1.02,0.9956427015250545
369,69446.0,109.0,0.35,-1.02,0.9956427015250545
370,69447.0,108.0,0.35,-1.02,0.9956427015250545
371,69447.0,108.0,0.35,-1.02,0.9956427015250545
372,69447.0,108.0,0.35,-1.02,0.9956427015250545
373,69447.0,108.0,0.35,-1.02,0.9956427015250545
374,69447.0,109.0,0.35,-1.02,0.9956427015250545
375,69447.0,110.0,0.35,-1.02,0.9956427015250545
376,69447.0,110.0,0.35,-1.02,0.9956427015250545
377,69447.0,110.0,0.35,-1.02,0.9956427015250545
378,69447.0,111.0,0.35,-1.02,0.9956427015250545
379,69447.0,111.0,0.35,-1.02,0.9956427015250545
380,69447.0,109.0,0.35,-1.02,0.9956427015250545
381,69447.0,110.0,0.35,-1.02,0.9956427015250545
382,69447.0,108.0,0.35,-1.02,0.9956427015250545
383,69447.0,109.0,0.35,-1.02,0.9956427015250545
384,69447.0,110.0,0.35,-1.02,0.9956427015250545
385,69466.0,110.0,0.35,-1.02,0.9956427015250545
386,69568.0,110.0,0.31,-1.1,1.0043572984749456
387,69671.0,110.0,0.27,-1.02,0.9956427015250545
388,69773.0,110.0,0.27,-1.02,1.0
389,69876.0,110.0,0.43,-1.06,1.0087145969498912
390,69982.0,110.0,0.35,-1.1,1.0
391,70085.0,110.0,0.31,-1.14,1.0130718954248368
392,70187.0,110.0,0.31,-1.1,0.9956427015250545
393,70289.0,110.0,0.35,-1.1,1.0130718954248368
394,70392.0,110.0,0.35,-0.98,1.0043572984749456
395,70455.0,110.0,0.31,-1.02,1.0043572984749456
396,70455.0,110.0,0.31,-1.02,1.0043572984749456
397,70455.0,111.0,0.31,-1.02,1.0043572984749456
398,70455.0,110.0,0.31,-1.02,1.0043572984749456
399,70455.0,110.0,0.31,-1.02,1.0043572984749456
400,70455.0,110.0,0.31,-1.02,1.0043572984749456
401,70455.0,108.0,0.31,-1.02,1.0043572984749456
402,70455.0,108.0,0.31,-1.02,1.0043572984749456
403,70455.0,109.0,0.31,-1.02,1.0043572984749456
404,70455.0,108.0,0.31,-1.02,1.0043572984749456
405,70455.0,108.0,0.31,-1.02,1.0043572984749456
406,70455.0,109.0,0.31,-1.02,1.0043572984749456
407,70455.0,109.0,0.31,-1.02,1.0043572984749456
408,70455.0,109.0,0.31,-1.02,1.0043572984749456
409,70455.0,110.0,0.31,-1.02,1.0043572984749456
410,70455.0,110.0,0.31,-1.02,1.0043572984749456
411,70456.0,109.0,0.31,-1.02,1.0043572984749456
412,70456.0,109.0,0.31,-1.02,1.0043572984749456
413,70456.0,108.0,0.31,-1.02,1.0043572984749456
414,70456.0,109.0,0.31,-1.02,1.0043572984749456
415,70494.0,108.0,0.31,-1.02,1.0043572984749456
416,70597.0,108.0,0.31,-0.94,1.0043572984749456
417,70699.0,108.0,0.31,-0.98,1.0
418,70805.0,108.0,0.31,-1.1,1.0
419,70908.0,108.0,0.27,-0.98,1.0
420,71010.0,108.0,0.35,-0.9,0.9869281045751634
421,71113.0,108.0,0.35,-0.98,0.9956427015250545
422,71215.0,108.0,0.31,-0.94,0.9912854030501089
423,71317.0,108.0,0.39,-1.1,1.0130718954248368
424,71420.0,108.0,0.35,-1.02,1.0043572984749456
425,71447.0,108.0,0.24,-0.94,1.0130718954248368
426,71447.0,108.0,0.24,-0.94,1.0130718954248368
427,71448.0,109.0,0.24,-0.94,1.0130718954248368
428,71448.0,110.0,0.24,-0.94,1.0130718954248368
429,71448.0,111.0,0.24,-0.94,1.0130718954248368
430,71448.0,111.0,0.24,-0.94,1.0130718954248368
431,71448.0,111.0,0.24,-0.94,1.0130718954248368
432,71448.0,110.0,0.24,-0.94,1.0130718954248368
433,71448.0,110.0,0.24,-0.94,1.0130718954248368
434,71448.0,110.0,0.24,-0.94,1.0130718954248368
435,71448.0,109.0,0.24,-0.94,1.0130718954248368
436,71448.0,110.0,0.24,-0.94,1.0130718954248368
437,71448.0,109.0,0.24,-0.94,1.0130718954248368
438,71448.0,110.0,0.24,-0.94,1.0130718954248368
439,71448.0,111.0,0.24,-0.94,1.0130718954248368
440,71448.0,111.0,0.24,-0.94,1.0130718954248368
441,71448.0,111.0,0.24,-0.94,1.0130718954248368
442,71448.0,110.0,0.24,-0.94,1.0130718954248368
443,71448.0,108.0,0.24,-0.94,1.0130718954248368
444,71448.0,108.0,0.24,-0.94,1.0130718954248368
445,71526.0,109.0,0.24,-0.94,1.0130718954248368
446,71629.0,109.0,0.31,-0.94,1.0
447,71731.0,109.0,0.31,-0.98,0.9869281045751634
448,71833.0,109.0,0.27,-1.02,0.9956427015250545
449,71936.0,109.0,0.31,-0.98,1.0
450,72038.0,109.0,0.35,-1.02,0.9956427015250545
451,72141.0,109.0,0.31,-1.06,1.0
452,72243.0,109.0,0.35,-1.14,1.0087145969498912
453,72350.0,109.0,0.27,-1.02,0.9912854030501089
454,72440.0,109.0,0.31,-1.02,1.0174291938997821
455,72440.0,109.0,0.31,-1.02,1.0174291938997821
456,72440.0,108.0,0.31,-1.02,1.0174291938997821
457,72440.0,108.0,0.31,-1.02,1.0174291938997821
458,72440.0,109.0,0.31,-1.02,1.0174291938997821
